AREA,N° CRUCE,INTERSECCIÓN,Controlador tipo,Centralizado ,Restan cambiar,En sistema,Conexión,Proyecto,Subárea,Edad
6,6929,CL60148 - Bermúdez - Camarones,Siemens CLE,NO,1,Aislado,,No proyectado,601,25
6,6950,CL60111 - Av. Juan B. Justo - Juan Agustín García,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,601,1
6,6951,CL60110 - Av. Juan B. Justo - Alcaraz,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,601,1
6,6952,CL60108 - Av. Juan B. Justo - Av. Álvarez Jonte (Carrefour),Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,601,1
6,6953,CL60105 - Av. Juan B. Justo - Gallardo - Fragueiro,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,601,1
6,6954,CL60104 - Av. Juan B. Justo - Madero,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,601,1
6,6955,CL60103 - Av. Juan B. Justo - Gana,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,601,1
6,6956,CL60102 - Av. Juan B. Justo - Cuzco,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,601,1
6,6957,CL60112 - Av. Juan B. Justo - San Blas,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,601,1
6,6965,CL60106 - Av. Reservistas Argentinos - Gallardo,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,601,1
6,6966,CL60107 - Av. Reservistas Argentinos - Barragán - Fragueiro - Av. Álvarez Jonte,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,601,1
6,6969,CL60149 - Barragán - Bynon,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,601,1
6,9020,CL60534 - Manzoni - Rafaela,Autotrol CT800dmc,NO,1,Aislado,,No proyectado,605,1
6,9030,CL60542 - Av. Larrazabal - García de Cossio,Autotrol CT800dmc,NO,1,Aislado,,No proyectado,605,1
6,9037,CL60541 - Murguiondo - Tonelero - Tuyutí,Autotrol CT800dmc,NO,1,Aislado,,No proyectado,605,1
6,9040,CL60535 - Av. Lisandro de la Torre - Ventura Bosch,Autotrol CT800dmc,NO,1,Aislado,,No proyectado,605,1
6,9041,CL60536 - Av. Lisandro de la Torre - Palmar,Autotrol CT800dmc,NO,1,Aislado,,No proyectado,605,1
6,9042,CL60537 - Av. Lisandro de la Torre - Tuyutí,Autotrol CT800dmc,NO,1,Aislado,,No proyectado,605,1
6,9046,CL60539 - Cosquín - Tonelero - Estero Bellaco,Autotrol CT800dmc,NO,1,Aislado,,No proyectado,605,1
6,9050,CL60538 - Montiel - Tonelero - Martínez de Hoz,Autotrol CT800dmc,NO,,Aislado,,No proyectado,605,1
6,9054,Acassuso-De La Torre Lisandro,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9055,García de Cossio-Pilar,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9056,Leguizamón-Patrón,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9057,Patrón-Pilar (Fte. Hospital Santojanni),Autotrol CT800dmc,NO,,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9058,De la Torre Lisandro Av.-Patrón,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9059,Acassuso-Pilar,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9060,Artigas Manuel-Guardia Nacional,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9067,Castro Emilio Av.-White,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9070,Castro Emilio Av.-Escalada,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9071,Castro Emilio Av.-Guardia Nacional,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9072,Castro Emilio Av.-Basualdo-Zequeira ,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9073,Castro Emilio Av.-Araujo,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9074,Castro Emilio Av.-Corvalán,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9075,Castro Emilio Av.-Albariño,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9076,Castro Emilio Av.-Miralla,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9077,Castro Emilio Av.-Pola,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9078,Castro Emilio Av.-Fonrouge,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9079,Castro Emilio Av.-Larrazabal Av.-Pizarro,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9081,Castro Emilio Av.-Oliden,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9082,Castro Emilio Av.-Murguiondo-Schmidel,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9083,Castro Emilio Av.-Leguizamón Martiniano,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9084,Castro Emilio Av.- Cafayate,Autotrol CT800dmc,NO,,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9085,Castro Emilio Av.-Pilar,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9086,Castro Emilio Av.-Lisandro de la Torre,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9087,De la Torre Lisandro Av.-Ercilla,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9088,Castro Emilio Av.-Gordillo T./Ercilla,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9090,Castro Emilio Av.-Cosquín,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9091,Castro Emilio Av.-Andalgalá,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9092,Castro Emilio Av.-Carhué,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9093,Carhué-Acassuso,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9094,Castro Emilio Av.-Guaminí,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9095,Castro Emilio Av.-Montiel,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9098,Castro Emilio Av.-Saladillo-Patrón,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Emilio Castro,607,1
6,9199,Alberdi Juan B. Av.-Quirno,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9200,60646 - Ramón L. Falcón - Pergamino ,Autotrol CT800dmc,NO,1,Aislado,,No proyectado,606,1
6,9201,Alberdi Juan B. Av.-Martí José,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9202,Alberdi Juan B. Av.-Portela,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9203,Alberdi Juan B. Av.-Pergamino,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9204,Alberdi Juan B. Av.-Azul,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9206,Alberdi Juan B. Av.-Baradero,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9208,Alberdi Juan B. Av.-Acosta Mariano,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9210,Alberdi Juan B. Av.-Debenedetti-Laguna,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9211,Alberdi Juan B. Av.-Lacarra,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9212,Alberdi Juan B. Av.-Fernandez,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9214,Olivera Av.-Tapalqué,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9215,Olivera Av.-Rodó José Enrique,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9216,Alberdi Juan B. Av.-Medina,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9217,Lacarra Av.-Bonifacio José,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9218,Alberdi Juan B. Av.-Moreto,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9222,Alberdi Juan B. Av.-Homero,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9224,Bruix Av.-Bragado,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9227,Alberdi Juan B. Av.-Araujo,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9228,Alberdi Juan B. Av.-Corvalán,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9229,Alberdi Juan B. Av.-Albariño,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9230,Alberdi Juan B. Av.-Miralla,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9231,Alberdi Juan B. Av.-Pola,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9232,Alberdi Juan B. Av.-Fonrouge,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9233,Alberdi Juan B. Av.-Larrazabal,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9234,Alberdi Juan B. Av.-Pieres,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9235,Alberdi Juan B. Av.-Oliden,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9236,Oliden-Bragado,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9237,Alberdi Juan B. Av.-Murguiondo,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9239,Alberdi Juan B. Av.-Cafayate,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9241,Alberdi Juan B. Av.-De la Torre Lisandro,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9242,De La Torre Lisandro-García Grande de Zequeira,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9243,Alberdi Juan B. Av.-Cárdenas,Autotrol CT800dmc,NO,,Aislado,Cable 11x1.5,Alberdi,608,1
6,9244,Alberdi Juan B. Av.-Cañada de Gómez,-,NO,,Aislado,Cable 11x1.5,Alberdi,608,
6,9245,Alberdi Juan B. Av.-Cosquín,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9247,Alberdi Juan B. Av.-Carhué,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9249,Alberdi Juan B. Av.-Montiel,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9251,Alberdi Juan B. Av.-Suárez José León,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9252,60803 - Av. Juan Bautista Alberdi - Saladillo,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9255,Alberdi Juan B. Av.-Leguizamón Martiniano,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9261,Albariño-Bragado,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9311,Bruix Av.-Tapalqué-Homero,Autotrol CT800dmc,NO,,Aislado,Cable 11x1.5,Directorio,609,1
6,9312,Bruix Av.-Rodó José Enrique,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9313,Bruix Av.-Chascomús-White,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9325,Larrazabal Av.-Tapalqué,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9326,Larrazabal Av.-Rodó José Enrique,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9330,Murguiondo-Tapalqué,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9345,Saladillo-Bragado,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9349,Saladillo-Tapalqué,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Alberdi,608,1
6,9354,Directorio Av.-Pergamino,Autotrol CT800dmc,NO,,Aislado,Cable 11x1.5,Directorio,609,1
6,9355,Directorio Av.-Azul,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9356,Directorio Av.-Dolores,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9358,Directorio Av.-Acosta Mariano,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9359,Directorio Av.-Martinez Castro,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9360,Directorio Av.-Laguna,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9361,Directorio Av.-Lacarra,Autotrol CT800dmc,NO,,Aislado,Cable 11x1.5,Directorio,609,1
6,9363,Directorio Av.-Fernandez,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9365,Directorio Av.-Olivera Av.,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9367,Directorio Av.-Bruix Av.,Autotrol CT800dmc,NO,,Aislado,Cable 11x1.5,Directorio,609,1
6,9368,Directorio Av.-White,Autotrol CT800dmc,NO,,Aislado,Cable 11x1.5,Directorio,609,1
6,9369,Directorio Av.-Homero,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9370,Directorio Av.-Escalada Av.,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9371,Directorio Av.-Guardia Nacional,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9372,Directorio Av.-Basualdo,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9373,Directorio Av.-Araujo,Autotrol CT800dmc,NO,,Aislado,Cable 11x1.5,Directorio,609,1
6,9374,Directorio Av.-Corvalán,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9376,Directorio Av.-Miralla,Autotrol CT800dmc,NO,,Aislado,Cable 11x1.5,Directorio,609,1
6,9377,Directorio Av.-Pola,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9378,Directorio Av.-Fonrouge,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9380,Directorio Av.-Larrazabal,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9383,Directorio Av.-Murguiondo,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9385,Directorio Av.-Lisandro de la Torre Av.,Autotrol CT800dmc,NO,,Aislado,Cable 11x1.5,Directorio,609,1
6,9386,De la Torre Lisandro Av.-Rodó José Enrique,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9387,De la Torre Lisandro Av.-Tapalqué,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9389,Directorio Av.-Cárdenas,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9391,Directorio Av.-Andalgalá,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9392,Rodó José Enrique-Andalgalá,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9395,Directorio Av.-Montiel,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9396,Rodó José Enrique-Montiel,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,9397,Rodo Jose E. - Guamini.,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Directorio,609,1
6,-,CL60501 - Av. Rivadavia - Colectora General Paz Oeste,Autotrol CT800i,NO,,Aislado,Par telefónico,-,605,25
6,-,CL60502 - Av. Rivadavia - Colectora General Paz Este,Autotrol CT800i,NO,,Aislado,Par telefónico,-,605,25
6,-,CL60503 - Colectora General Paz Oeste - Coronel Ramón L. Falcón,Autotrol CT800i,NO,,Aislado,Par telefónico,-,605,25
6,-,CL60504 - Colectora General Paz Este - Coronel Ramón L. Falcón,Autotrol CT800i,NO,,Aislado,Par telefónico,-,605,25
6,?,CL60101 - Av. Juan B. Justo - Colectora General Paz,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,601,1
6,9043 + 9044,CL60540 - Av. Lisandro de la Torre - Tonelero - Boquerón - Pilar,Autotrol CT800i,NO,,Aislado,,No proyectado,605,25
7,7001,"Triunvirato Av. - Larralde, Crisólogo",Siemens STC M4-20,SI,,Citar,,,,1
7,7002,Triunvirato Av. - Núñez,Siemens STC M4-20,SI,,Citar,,,,1
7,7003,"Triunvirato Av. - Pedraza, Manuela",Siemens STC M4-20,SI,,Citar,,,,1
7,7004,"Triunvirato Av. - Tamborini, José P.",Siemens STC M4-20,SI,,Citar,,,,1
7,7005,Triunvirato Av. - Iberá,Siemens STC M4-20,SI,,Citar,,,,1
7,7006,Triunvirato Av. - Quesada,Siemens STC M4-20,SI,,Citar,,,,1
7,7007,Triunvirato Av. - Congreso Av.,Siemens STC M4-20,SI,,Citar,,,,1
7,7008,"Triunvirato Av. - Le Breton, Tomás - Bauness",Siemens STC M4-20,SI,,Citar,,,,1
7,7009,Iberá - Capdevila,Siemens STC M4-20,SI,,Citar,,,,1
7,7010,Triunvirato Av. - Nahuel Huapi - Bauness,Siemens STC M4-20,SI,,Citar,,,,1
7,7011,Capdevila - Quesada,Siemens STC M4-20,SI,,Citar,,,,1
7,7012,"Bauness - Rivera, Pedro I., Dr.",Siemens STC M4-20,SI,,Citar,,,,1
7,7013,"Triunvirato Av. - Rivera, Pedro I., Dr.",Siemens STC M4-20,SI,,Citar,,,,1
7,7014,Triunvirato Av. - Cullen,Siemens STC M4-20,SI,,Citar,,,,1
7,7015,"Triunvirato Av. - Roosevelt, Franklin D.",Siemens STC M4-20,SI,,Citar,,,,1
7,7016,Triunvirato Av. - Monroe,Siemens STC M4-20,SI,,Citar,,,,1
7,7017,Triunvirato Av. - Blanco Encalada,Siemens STC M4-20,SI,,Citar,,,,1
7,7018,Triunvirato Av. - Olazábal,Siemens STC M4-20,SI,,Citar,,,,1
7,7019,Triunvirato Av. - Mendoza,Siemens STC M4-20,SI,,Citar,,,,1
7,7020,Triunvirato Av. - Juramento,Siemens STC M4-20,SI,,Citar,,,,1
7,7021,Triunvirato Av. - Echeverría,Siemens STC M4-20,SI,,Citar,,,,1
7,7022,"Triunvirato Av. - La Pampa - Victorica, Benjamín, Gral. Av.",Siemens STC M4-20,SI,,Citar,,,,1
7,7023,Triunvirato Av. - Gándara - Combatientes de Malvinas Av.,Siemens STC M4-20,SI,,Citar,,,,1
7,7024,Triunvirato Av. - de los Incas Av.,Siemens STC M4-20,SI,,Citar,,,,1
7,7025,"Triunvirato Av. - Acha, Mariano",Siemens CLS214PLUS,SI,,Citar,,,,5
7,7026,Triunvirato Av. - Donado,Siemens CLS95,SI,,Citar,,,,20
7,7027,Triunvirato Av. - Chorroarín Av.,Siemens CLS214PLUS,SI,,Citar,,,,5
7,7028,Triunvirato Av. - Holmberg,Siemens CLS95,SI,,Citar,,,,20
7,7029,Triunvirato Av. - Plaza,Siemens CLS95,SI,,Citar,,,,20
7,7030,Triunvirato Av. - Tronador,Siemens CLS95,SI,,Citar,,,,20
7,7031,Triunvirato Av. - Estomba,Siemens CLS214PLUS,SI,,Citar,,,,5
7,7032,Triunvirato Av. - Heredia,Siemens CLS95,SI,,Citar,,,,20
7,7033,Triunvirato Av. - 14 de Julio,Siemens CLS95,SI,,Citar,,,,20
7,7034,"de los Incas Av. - Acha, Mariano",Siemens STC M4-20,SI,,Citar,,,,1
7,7035,Elcano Av. - Charlone,Siemens CLS95,si,,Citar,,,,20
7,7036,Elcano Av. - Roseti,Siemens CLS95,si,,Citar,,,,20
7,7037,Elcano Av. - Fraga,Siemens CLS214PLUS,si,,Citar,,,,5
7,7038,Monroe Av. - Díaz Colodrero,Siemens STC M4-20,SI,,Citar,,,,1
7,7039,Monroe Av. - Bucarelli,Siemens STC M4-20,SI,,Citar,,,,1
7,7040,"Roosevelt, Franklin D. - Bucarelli",Siemens CLE,No,,,,,,25
7,7041,Monroe Av. - Ceretti,Siemens CLS95,si,,Citar,,,,20
7,7042,Congreso Av. - Ceretti,Siemens CLS95,NO,,,,,,20
7,7043,Bauness - Cullen,Siemens STC M4-20,SI,,Citar,,,,1
7,7044,Congreso Av. - Bucarelli,Siemens STC M4-20,SI,,Citar,,,,1
7,7045,"Elcano, Av. - Giribone",Siemens CLS95,SI,,Citar,,,,20
7,7046,Monroe Av. - Pacheco,Siemens STC M4-20,SI,,Citar,,,,1
7,7047,Elcano Av. - Guevara,Siemens CLS214PLUS,SI,,Citar,,,,5
7,7048,Triunvirato Av. - Combatientes de Malvinas,Siemens CLS95,SI,,Citar,,,,20
7,7050,del Campo Av. - Estomba,Siemens CLS95,SI,,Citar,,,,20
7,7051,Combatientes de Malvinas Av. - Chorroarín Av.,Siemens CLS95,Si,,Citar,,,,20
7,7052,Combatientes de Malvinas Av. - Htal. Tornu,Siemens CLS95,Si,,Citar,,,,20
7,7053,Combatientes de Malvinas Av. - Llerena,Siemens CLS95,Si,,Citar,,,,20
7,7054,Combatientes de Malvinas Av. - Campillo,Siemens CLS95,Si,,Citar,,,,20
7,7055,Combatientes de Malvinas Av. - Girardot,Siemens CLS95,Si,,Citar,,,,20
7,7056,Combatientes de Malvinas Av. - Arizmendi,Siemens CLS95,Si,,Citar,,,,20
7,7057,del Campo Av. - Heredia,Siemens CLS95,Si,,Citar,,,,20
7,7060,Garmendia Av. - Montalvo,Siemens CLS95,NO,,,,,,20
7,7061,Elcano Av. - del Campo Av.,Siemens CLS95,NO,,,,,,20
7,7063,"Artigas, J.G., Gral. - Bazurco",Siemens CLE,NO,,,,,,25
7,7065,Elcano Av. - Iturri,Siemens CLS95,NO,,,,,,20
7,7066,Triunvirato Av. - Elcano Av.,Siemens CLS95,Si,,Citar,,,,20
7,7067,Roseti - Heredia,Siemens CLS95,No,,,,,,20
7,7068,Juramento - Pacheco,Siemens CLS95,No,,,,,,20
7,7070,"del Carril, Salvador M. Av. - Artigas, J.G., Gral.",Siemens CLE,No,,,,,,25
7,7071,"del Carril, Salvador M. Av. - Condarco",Siemens CLE,No,,,,,,25
7,7072,"Nazca Av. - Moreno, F.P., Perito / del Carril, Salvador M. Av.",Siemens CLE,No,,,,,,25
7,7073,Charlone - Avda. Chorroarin,Siemens CLS214PLUS,si,,Citar,,,,5
7,7074,Chorroarin - Roseti,Siemens CLS214PLUS,si,,Citar,,,,5
7,7075,"Roosevelt, Franklin D. - Ceretti",Mantelec,No,,,,,,1
7,7081,"Artigas, J.G., Gral. - Larsen",Siemens CLS95,No,,,,,,20
7,7109,Mosconi Av. - Argerich,Siemens CLS95,si,,Citar,,,,20
7,7110,Nazca Av. - Mosconi Av.,Siemens CLS95,SI,,Citar,,,,20
7,7111,Mosconi Av. - Condarco,Siemens CLS95,SI,,Citar,,,,20
7,7112,Mosconi Av. - Bolivia,Siemens CLS95,SI,,Citar,,,,20
7,7113,"Mosconi Av. - Artigas, J.G., Gral.",Siemens CLE,SI,,Citar,,,,25
7,7114,Mosconi Av. - Caracas,Siemens CLS95,SI,,Citar,,,,20
7,7115,"Nazca Av. - Cabezón, José L.",Siemens STC M4-20,No,,,,,,1
7,7116,Nazca Av. - Griveo,Siemens CLE,No,,,,,,25
7,7117,"Griveo - Artigas, J.G., Gral.",Siemens CLE,No,,,,,,25
7,7118,Nazca-Ladines,Mantelec,No,,,,,,1
7,7131,Albarellos Av. - Condarco,Siemens CLS214PLUS,si,,Citar,,,,5
7,7132,"Albarellos Av. - Artigas, J.G., Gral.",Siemens CLS95,si,,Citar,,,,20
7,7133,"Albarellos, Av. - Zamudio",Siemens CLS95,si,,Citar,,,,20
7,7134,Av.Albarellos-Bolivia,Siemens STC,si,,Citar,,,,1
7,7135,Albarellos Av. - Nazca Av.,Siemens CLS98,No,,,,,,15
7,7136,Albarellos Av. - Helguera - Robinson,Siemens CLE,No,,,,,,25
7,7138,De los Constituyentes Av. - Mendoza,Siemens CLS95,si,,Citar,,,,20
7,7139,"de los Constituyentes Av. - Roosvelt, Franklin D.",Siemens CLS95,SI,,Citar,,,,20
7,7141,de los Constituyentes Av. - Quiroz,Siemens CLS95,SI,,Citar,,,,20
7,7142,de los Constituyentes Av. - Llerena,Siemens CLS95,SI,,Citar,,,,20
7,7143,de los Incas Av. - de los Constituyentes Av.,Siemens CLS95,SI,,Citar,,,,20
7,7144,"de los Constituyentes Av. - Morán, Pedro / Gándara",Siemens CLS95,SI,,Citar,,,,20
7,7145,de los Constituyentes Av. - La Pampa,Siemens CLS95,SI,,Citar,,,,20
7,7146,de los Constituyentes Av. - Juramento,Siemens CLS95,SI,,Citar,,,,20
7,7147,de los Constituyentes Av. - Olazábal,Siemens CLS95,SI,,Citar,,,,20
7,7148,de los Constituyentes Av. - Monroe,Siemens CLS95,si,,Citar,,,,20
7,7149,"de los Constituyentes Av. - Rivera, Pedro I., Dr. - San Alberto, Obispo.",Siemens CLS95,si,,Citar,,,,20
7,7150,de los Constituyentes Av. - Congreso Av.,Siemens CLS95,si,,Citar,,,,20
7,7151,de los Constituyentes Av. - Iberá,Siemens CLS95,si,,Citar,,,,20
7,7152,"de los Constituyentes Av. - Pedraza, Manuela",Siemens CLS95,si,,Citar,,,,20
7,7153,de los Constituyentes Av. - Pirán - Alvarez Prado,Siemens CLS95,si,,Citar,,,,20
7,7154,de los Constituyentes Av. - Núñez,Siemens CLS95,si,,Citar,,,,20
7,7155,de los Constituyentes Av. - Ezeiza/Tamborini,Siemens CLS214PLUS,si,,Citar,,,,5
7,7158,de los Constituyentes Av. - Blanco Encalada,Siemens CLS214PLUS,si,,Citar,,,,5
7,7159,De los constituyentes-Lebreton-Bazurco,Siemens CLS214PLUS,si,,Citar,,,,5
7,7200,de los Incas Av. - Altolaguirre,Siemens CLE,No,,,,,,25
7,7201,de los Incas Av. - Barzana,Siemens CLE,No,,,,,,25
7,7202,de los Incas Av. - Andonaegui,Siemens CLE,No,,,,,,25
7,7203,"de los Incas Av. - Victorica, Benjamín, Gral. Av.",Siemens CLE,No,,,,,,25
